,Label,ID,Texte
2638,H,1005068086213598976,"@BornInEarth92 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM J'ai absolument pas peur des homos !
Si la réalité ne te plaît pas c'est le cadet de mes soucis.
Une pénétration par le rectum ça s'appelle de la sodomie, et cette organe sert à expulser la merde si t'es pas au courant."
2639,N,1005068984142777984,"@Integrity_99 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM mais quel réalité ???la seule REALITE c'est l'homosexualité est tout autant normal , naturel et inné que l'hétérosexualité! ouvrez les l'ivres d'histoire et des scientifiques au lieu de rester dans votre ignorance !!"
2640,H,1005072175420894976,@ptiteange85 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Est-ce que deux hommes peuvent procréer naturellement comme un couple normal ? Répondez juste à cette question. Si oui alors je m'incline.
2641,N,1005073193042931968,@Integrity_99 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM ah parce que vous dès vous baisez c'est pour engrosser votre femme ???
2642,N,1005073533356167040,@ptiteange85 @Integrity_99 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Pour lui quand on aime quelqu'un c'est pour faire un enfant avec lui automatiquement. Les gens ne comprennent même plus le concept de l'amour.
2643,N,1005074536411352960,"@BornInEarth92 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Vous comprenez même pas les lois simples de la nature et de la biologie sexuelle, qu'est-ce que vous venez me baratiner avec vos pseudos arguments totalement abstraits et contraire à la biologie humaine."
2644,N,1005074929090482048,"@Integrity_99 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Les lois simples de la nature ? Ce n'est sûrement pas faire des gosses parce que c'est la ""nature""."
2645,N,1005072574903185024,@Integrity_99 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Mais un couple s'aime pour procréer ? c'est ça l'amour pour vous ?!
2646,H,1005073564704308992,"@BornInEarth92 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM A quoi sert le rectum ? Chier 
A quoi sert un vagin ? Faire des enfants.
A quoi sert le sperme ? Faire des enfants.
La biologie sexuelle entière est faite pour faire des enfants. La nature ne laisse pas de place au doute. La normalité c'est un couple hétéro."
2647,N,1005074355104166016,"@Integrity_99 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM et des neurones cela sert à quoi?? à réfléchir 
 et les livres des scientifiques cela sert à quoi?? à s'instruire  , s'informer , se renseigner!
 ignare un jour ignare toujours !!"
2648,N,1005075149270461952,"@ptiteange85 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Zéro arguments. Tu radote, tu tourne en rond. Dites ce que vous voulez, même les lois biologiques sont contre vous, c'est un fait, pourquoi nier cela.
Bref, échec et mat !
Plus de temps à perdre avec vous."
2649,N,1005121227189563008,"@Integrity_99 @ptiteange85 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM À la seconde personne du singulier un s tu dois mettre.
#Bescherelle
Et par la même, fais-toi mettre un doigt par ta meuf ça te décoincera, ou 2 ... ou 3.
Bonne fin de vie"
2650,N,1005106572073239040,"@Integrity_99 @ptiteange85 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM T'es argument c'est de la merde donc bon :/ 
L'homosexualité est naturel et existe depuis la nuit des temps :)"
2651,N,1005075636015193984,"@Integrity_99 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM et vous vos arguments en preuve avec des liens il sont où??  l'inculte , d'ignare ?"
2652,N,1005077142479233024,@ptiteange85 @Integrity_99 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Ah ben j'ai été bloqué ! Les fachos n'aiment pas quand on détruit leur petit argumentaire sordide.
2653,N,1005077613243661952,@BornInEarth92 @Integrity_99 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM le gars a même pas couille il m'a bloqué !!mdrrr
2654,N,1005077865736626048,"@ptiteange85 @Integrity_99 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM L'arme des faibles, on bloque. Mais ses tweets ont été signalé à Twitter, et au @gouvernementFR. Faut maintenant espérer qu'ils fassent le taff."
2655,N,1005078369241828992,"@BornInEarth92 @Integrity_99 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM @gouvernementFR et moi j'ai eu le temps de faire   les captures d'écran,lol https://t.co/OUvi4AFZfu"
2656,N,1005075953318530944,"@ptiteange85 @Integrity_99 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Notre ami doit détester le Front National, mais utilise la même rhétorique qu'eux concernant l'homosexualité."
2657,N,1005076309628850048,@BornInEarth92 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Rien à faire de la rhétorique. Je donne de la valeur aux preuves et aux arguments.
2658,N,1005076681562951936,@Integrity_99 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Des preuves en usant de la biologie humaine dont le monde en a rien à cirer.
2659,N,1005075865762456064,@ptiteange85 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Comment on fait les bébés ?
2660,N,1005076691968983040,@Integrity_99 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM les couples homosexuel adoptent les enfants abandonner lâchement comme des hétéros comme vous qui ne pense que à baiser comme des lapins
2661,N,1005076194679837056,"@Integrity_99 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Quand comprendrez vous que les couples gays/lesbiens n'ont pas tendance à vouloir faire un gosse, du moins pas tous ?"
2662,,1005076624952430976,"@BornInEarth92 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM C'est une bonne chose, eux-mêmes savent qu'ils ne sont pas comme les couples normaux."
2663,N,1005075404942701056,"@Integrity_99 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Oui, les lois biologiques sinon l'humanité va s'éteindre ... on dirait un mec d'extrême droite qui parle en face de moi."
2664,N,1005074161809707008,@Integrity_99 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Mais l'amour entre deux personnes ne signifie pas automatiquement le sexe. L'amour c'est avant tout des sentiments.
2665,N,1005074774249426944,"@BornInEarth92 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Merci je sais ça, j'aime mes parents, mes enfants, ma femme, mes amis mais je ne couche qu'avec mon épouse. Je vais pas me taper mon meilleur pote parce que je l'aime, un peu de bon sens."
2666,N,1005075852273611008,@Integrity_99 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM continuer à cracher votre haine sur twiiter je signale tout vos tweet de haine
2667,N,1005075130803020032,"@Integrity_99 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Alors couchez avec votre épouse, qui vous retient ? Personne. Faîtes aussi 10 gosses s'il le faut, c'est pareil."
2668,N,1005069344236278016,"@ptiteange85 @Integrity_99 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Ça ne sert à rien d'expliquer. Le premier se plaint de l'islamophobie qui règne en France, mais déclare son homophobie tranquillement sur twitter !"
2669,N,1005068781876662016,"@Integrity_99 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM L'homophobie n'est pas la peur des homosexuels seulement, c'est aussi de la haine. C'est comme le racisme, l'islamophobie. Tout ça est à bannir des réseaux sociaux comme l'a dit Mounir Mahdjoubi. La haine est à combattre peu importe ce qu'elle est."
2670,N,1005071768435003008,"@BornInEarth92 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM J'ai pas de haine, j'ai un dégoût absolu pour la sodomie (gay ou pas) et toutes les relations sexuelles qui ne sont pas naturelles. Et ça personne ne va m'empêcher de le penser et de le dire.
Si un jour l'inceste est légaliser tu crois que je vais applaudir ?!"
2671,N,1005072503998418944,"@Integrity_99 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM cela t'arrive de lire l'inculte de service , l'HOMOSEXUALITE EST NATUREL !!! tenez  une vidéo pour les incultes ignare  comme vous  , bonne écoute ===&gt; https://t.co/xqwFYlqcwj"
2672,N,1005072340928130944,@Integrity_99 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Quel est le rapport entre l'inceste et l'homosexualité ?! Aucun. Et l'inceste est souvent entre personnes de sexe différents donc hétérosexuel.
2673,N,1005072747469341056,"@BornInEarth92 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM L'inceste et l'homosexualité sont interdits dans toutes les religions. Si t'es athée alors même la zoophilie est permise puisque plus aucune morale ne doit dicter la marche à suivre.
Pas de morale religieuse c'est open bar avec tout et n'importe quoi."
2674,N,1005073752529494016,"@Integrity_99 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM c'est justement là où vous confondez tout mais normal quand on a des poids chiche dans le cerveau!!  l'inceste n'a rien a voir avec l'homosexualité , pauvre tâche sans cervelle, l'inceste n'est pas une orientation sexuelle  pauvre nouille"
2675,H,1005073934818205952,"@ptiteange85 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM A quoi sert le rectum ? Chier 
A quoi sert un vagin ? Faire des enfants.
A quoi sert le sperme ? Faire des enfants.
La biologie sexuelle entière est faite pour faire des enfants. La nature ne laisse pas de place au doute. La normalité c'est un couple hétéro."
2676,N,1005073323225689984,"@Integrity_99 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Alors gardez votre religion pour vous, et laissez les gens vivre leur vie. Vous n'êtes pas juge sur terre, encore moins ailleurs."
2677,N,1005073818543645056,@BornInEarth92 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Dans ce cas ne soyez pas choqué si des gens revendiquent le droit de se marier avec un chien par exemple.
2678,N,1005075107847516032,@Integrity_99 @BornInEarth92 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM l a maintenant vous comparer avec la zoophilie pas étonnant votre pays et votre continent n'est pas évoluer avec des préjugés et des stigmatisation  débile !! le jour où vous arriverez a faire parler un animal pour qu'il dise oui pour son consentement vous nous faites signe
2679,N,1005074476730593024,"@Integrity_99 @ptiteange85 @homoparentalite @abd9l @mounir @LaetitiaAvia @GilTaieb @karimamellal @DILCRAH @MarleneSchiappa @EPhilippePM Nous on parle de relations entre humains, 2 personnes qui ont un cerveau. C'est ce qu'on appelle de la tolérance et du respect des autres. Vous, vous êtes dans la caricature et l'irrespect total. Vous vous dites musulman ? J'en doute."
2680,N,1004739361248829056,@mounir Pourquoi pas Mission contre la Haine tout simplement ?
2681,N,1005018054345022976,"@CWeillRaynal Encore une histoire qui va faire pshit, mais faut un peu de temps pour qu'un mensonge soit démonté, et c'est sur ce temps que les propagandistes comptent."
2682,N,1004986102774722944,"@CWeillRaynal Toutes les assos gauchiasses, les ""désinformateurs"" médiatiques et censeurs, les politiques clientélistes et lâches,  la justice laxiste, les culpabilisateurs, les accusateurs, les repentants sont autant de terroristes intellectuels et psychologiques qui bradent la France!"
2683,N,1004967462935330944,@CWeillRaynal comme disait Audiard les poissons volants ca existe mais c'est pas la majorité du genre
2684,N,1004905187797011968,@CWeillRaynal @Ch_Martel_732 whose first views on
2685,N,1004858085486129024,@CWeillRaynal @Charles68161282 situation:  none of
2686,N,1004857691720834944,"@CWeillRaynal Mais non le racisme anti blanc n'existe pas. Et c'est une blanche qui vous le dit : 
https://t.co/CAnyUMrKgl
Nous sommes des CIS blancs non racisés donc notre opinion est fascisante et raciste."
